CSsig	SBSsig	Spearman	pVal	pAdj
CX9	SBS43	NA	NA	NA
CX9	SBS44	-0.03442	0.1339	0.324178947368421
CX9	SBS45	-0.01988	0.3868	0.657033333333333
CX9	SBS46	NA	NA	NA
CX9	SBS47	NA	NA	NA
CX9	SBS48	NA	NA	NA
CX9	SBS49	NA	NA	NA
CX9	SBS50	NA	NA	NA
CX9	SBS51	NA	NA	NA
CX9	SBS52	NA	NA	NA
CX9	SBS53	NA	NA	NA
CX9	SBS54	NA	NA	NA
CX9	SBS55	NA	NA	NA
CX9	SBS56	-0.01282	0.5768	0.75808
CX9	SBS57	NA	NA	NA
CX9	SBS58	0.04133	0.07185	0.239101428571429
CX9	SBS59	NA	NA	NA
CX9	SBS60	NA	NA	NA
CX10	SBS1	-0.03232	0.1593	0.4815625
CX10	SBS2	0.08807	0.0001221	0.00156745
CX10	SBS3	0.03295	0.1513	0.4815625
CX10	SBS4	-0.02073	0.3668	0.56672
CX10	SBS5	-0.06595	0.004048	0.0310346666666667
CX10	SBS6	-0.0417	0.0693	0.314096363636364
CX10	SBS7a	0.02983	0.194	0.498588888888889
CX10	SBS7b	0.03169	0.1675	0.4815625
CX10	SBS7c	0.02489	0.2785	0.557
CX10	SBS7d	0.0319	0.1647	0.4815625
CX10	SBS8	0.005655	0.8055	0.861697674418605
CX10	SBS9	-0.02061	0.3696	0.56672
CX10	SBS10a	-0.02234	0.3307	0.563414814814815
CX10	SBS10b	-0.02234	0.3307	0.563414814814815
CX10	SBS11	-0.02234	0.3307	0.563414814814815
CX10	SBS12	-0.06709	0.003455	0.0310346666666667
CX10	SBS13	0.09254	5.396e-05	0.00151685
CX10	SBS14	-0.0258	0.2612	0.546145454545454
CX10	SBS15	-0.01824	0.4272	0.6141
CX10	SBS16	-0.01082	0.6375	0.73393
CX10	SBS17a	0.08745	0.0001363	0.00156745
CX10	SBS17b	0.09146	6.595e-05	0.00151685
CX10	SBS18	0.0108	0.6382	0.73393
CX10	SBS19	-0.02886	0.2089	0.505757894736842
CX10	SBS20	0.01549	0.5001	0.697109090909091
CX10	SBS21	0.02976	0.1951	0.498588888888889
CX10	SBS22	0.008283	0.7184	0.786819047619048
CX10	SBS23	NA	NA	NA
CX10	SBS24	0.02083	0.3644	0.56672
CX10	SBS25	NA	NA	NA
CX10	SBS26	-0.04086	0.07511	0.314096363636364
CX10	SBS27	NA	NA	NA
CX10	SBS28	0.0008065	0.972	0.9859
CX10	SBS29	-0.01183	0.6066	0.73393
CX10	SBS30	-0.01971	0.3907	0.579748387096774
CX10	SBS31	NA	NA	NA
CX10	SBS32	-0.01289	0.5746	0.714367567567568
CX10	SBS33	-0.01289	0.5746	0.714367567567568
CX10	SBS34	-0.0004059	0.9859	0.9859
CX10	SBS35	-0.02257	0.3257	0.563414814814815
CX10	SBS36	-0.03602	0.1167	0.44735
CX10	SBS37	0.01318	0.5661	0.714367567567568
CX10	SBS38	0.05039	0.02814	0.143826666666667
CX10	SBS39	-0.05177	0.02411	0.1396675
CX10	SBS40	0.02696	0.2404	0.526590476190476
CX10	SBS41	0.002577	0.9107	0.952095454545454
CX10	SBS42	NA	NA	NA
CX10	SBS43	NA	NA	NA
CX10	SBS44	-0.02735	0.2336	0.526590476190476
CX10	SBS45	-0.01289	0.5746	0.714367567567568
CX10	SBS46	NA	NA	NA
CX10	SBS47	NA	NA	NA
CX10	SBS48	NA	NA	NA
CX10	SBS49	NA	NA	NA
CX10	SBS50	NA	NA	NA
CX10	SBS51	NA	NA	NA
CX10	SBS52	NA	NA	NA
CX10	SBS53	NA	NA	NA
CX10	SBS54	NA	NA	NA
CX10	SBS55	NA	NA	NA
CX10	SBS56	-0.009957	0.6646	0.745648780487805
CX10	SBS57	NA	NA	NA
CX10	SBS58	0.0517	0.02429	0.1396675
CX10	SBS59	NA	NA	NA
CX10	SBS60	NA	NA	NA
CX11	SBS1	0.0156	0.4969	0.71429375
CX11	SBS2	0.05539	0.01581	0.22448
CX11	SBS3	0.00358	0.8762	0.895671111111111
CX11	SBS4	0.03794	0.09843	0.384483333333333
CX11	SBS5	-0.07006	0.002257	0.103822
CX11	SBS6	-0.02047	0.3729	0.591496551724138
CX11	SBS7a	0.02284	0.32	0.591496551724138
CX11	SBS7b	0.02241	0.3293	0.591496551724138
CX11	SBS7c	0.01806	0.4317	0.640587096774194
CX11	SBS7d	0.02229	0.3317	0.591496551724138
CX11	SBS8	0.02087	0.3634	0.591496551724138
CX11	SBS9	-0.03308	0.1498	0.459386666666667
CX11	SBS10a	-0.009503	0.6791	0.780965
CX11	SBS10b	-0.009503	0.6791	0.780965
CX11	SBS11	0.0122	0.5952	0.780965
CX11	SBS12	-0.01454	0.5266	0.734048484848485
CX11	SBS13	0.0536	0.01952	0.22448
CX11	SBS14	0.03401	0.1385	0.455071428571429
CX11	SBS15	0.006094	0.7908	0.845972093023256
CX11	SBS16	-0.004552	0.8429	0.881213636363636
CX11	SBS17a	0.04368	0.05708	0.375015
CX11	SBS17b	0.04233	0.06522	0.375015
CX11	SBS18	-0.01341	0.5594	0.756835294117647
CX11	SBS19	-0.02667	0.2455	0.57569
CX11	SBS20	0.001904	0.9339	0.9339
CX11	SBS21	0.04025	0.0796	0.384483333333333
CX11	SBS22	-0.006431	0.7795	0.845972093023256
CX11	SBS23	NA	NA	NA
CX11	SBS24	-0.02903	0.2062	0.547655555555555
CX11	SBS25	NA	NA	NA
CX11	SBS26	0.008664	0.706	0.79209756097561
CX11	SBS27	NA	NA	NA
CX11	SBS28	0.01082	0.6374	0.780965
CX11	SBS29	-0.02368	0.3024	0.591496551724138
CX11	SBS30	-0.01039	0.651	0.780965
CX11	SBS31	NA	NA	NA
CX11	SBS32	-0.02052	0.3716	0.591496551724138
CX11	SBS33	-0.02052	0.3716	0.591496551724138
CX11	SBS34	-0.03873	0.09161	0.384483333333333
CX11	SBS35	-0.01892	0.4102	0.628973333333333
CX11	SBS36	-0.06156	0.007304	0.167992
CX11	SBS37	-0.02852	0.2143	0.547655555555555
CX11	SBS38	0.04359	0.05762	0.375015
CX11	SBS39	0.0366	0.111	0.392769230769231
CX11	SBS40	0.03773	0.1003	0.384483333333333
CX11	SBS41	-0.02962	0.1971	0.547655555555555
CX11	SBS42	NA	NA	NA
CX11	SBS43	NA	NA	NA
CX11	SBS44	0.01023	0.6561	0.780965
CX11	SBS45	-0.02052	0.3716	0.591496551724138
CX11	SBS46	NA	NA	NA
CX11	SBS47	NA	NA	NA
CX11	SBS48	NA	NA	NA
CX11	SBS49	NA	NA	NA
CX11	SBS50	NA	NA	NA
CX11	SBS51	NA	NA	NA
CX11	SBS52	NA	NA	NA
CX11	SBS53	NA	NA	NA
CX11	SBS54	NA	NA	NA
CX11	SBS55	NA	NA	NA
CX11	SBS56	-0.04277	0.06247	0.375015
CX11	SBS57	NA	NA	NA
CX11	SBS58	0.0264	0.2503	0.57569
CX11	SBS59	NA	NA	NA
CX11	SBS60	NA	NA	NA
CX12	SBS1	0.02662	0.2463	0.712048275862069
CX12	SBS2	-0.026	0.2576	0.712048275862069
CX12	SBS3	0.003089	0.893	0.933590909090909
CX12	SBS4	0.004273	0.8524	0.919251162790698
CX12	SBS5	0.04243	0.06458	0.712048275862069
CX12	SBS6	0.01542	0.502	0.769733333333333
CX12	SBS7a	0.00502	0.827	0.919251162790698
CX12	SBS7b	0.005961	0.7952	0.919251162790698
CX12	SBS7c	0.004073	0.8593	0.919251162790698
CX12	SBS7d	0.005683	0.8046	0.919251162790698
CX12	SBS8	0.02037	0.3751	0.712048275862069
CX12	SBS9	-0.02131	0.3534	0.712048275862069
CX12	SBS10a	-0.03193	0.1644	0.712048275862069
CX12	SBS10b	-0.03193	0.1644	0.712048275862069
CX12	SBS11	-0.01003	0.6623	0.846272222222222
CX12	SBS12	0.01758	0.444	0.712048275862069
CX12	SBS13	-0.01135	0.6212	0.816434285714286
CX12	SBS14	-0.00609	0.7909	0.919251162790698
CX12	SBS15	0.04769	0.03777	0.702266666666667
CX12	SBS16	-0.0008808	0.9694	0.9694
CX12	SBS17a	-0.0239	0.298	0.712048275862069
CX12	SBS17b	-0.02246	0.328	0.712048275862069
CX12	SBS18	0.01166	0.6116	0.816434285714286
CX12	SBS19	0.01884	0.4119	0.712048275862069
CX12	SBS20	-0.02606	0.2564	0.712048275862069
CX12	SBS21	-0.01843	0.4224	0.712048275862069
CX12	SBS22	-0.01196	0.6027	0.816434285714286
CX12	SBS23	NA	NA	NA
CX12	SBS24	0.001921	0.9333	0.95404
CX12	SBS25	NA	NA	NA
CX12	SBS26	0.005751	0.8023	0.919251162790698
CX12	SBS27	NA	NA	NA
CX12	SBS28	-0.02082	0.3646	0.712048275862069
CX12	SBS29	-0.03138	0.1717	0.712048275862069
CX12	SBS30	-0.03457	0.1322	0.712048275862069
CX12	SBS31	NA	NA	NA
CX12	SBS32	0.03429	0.1353	0.712048275862069
CX12	SBS33	-0.01843	0.4224	0.712048275862069
CX12	SBS34	0.03948	0.08551	0.712048275862069
CX12	SBS35	0.01281	0.5769	0.816434285714286
CX12	SBS36	-0.02826	0.2184	0.712048275862069
CX12	SBS37	0.01739	0.4489	0.712048275862069
CX12	SBS38	0.01455	0.5263	0.780961290322581
CX12	SBS39	0.04585	0.0458	0.702266666666667
CX12	SBS40	-0.0285	0.2146	0.712048275862069
CX12	SBS41	0.04894	0.033	0.702266666666667
CX12	SBS42	NA	NA	NA
CX12	SBS43	NA	NA	NA
CX12	SBS44	0.02735	0.2336	0.712048275862069
CX12	SBS45	-0.01843	0.4224	0.712048275862069
CX12	SBS46	NA	NA	NA
CX12	SBS47	NA	NA	NA
CX12	SBS48	NA	NA	NA
CX12	SBS49	NA	NA	NA
CX12	SBS50	NA	NA	NA
CX12	SBS51	NA	NA	NA
CX12	SBS52	NA	NA	NA
CX12	SBS53	NA	NA	NA
CX12	SBS54	NA	NA	NA
CX12	SBS55	NA	NA	NA
CX12	SBS56	0.01934	0.3997	0.712048275862069
CX12	SBS57	NA	NA	NA
CX12	SBS58	-0.01843	0.4224	0.712048275862069
CX12	SBS59	NA	NA	NA
CX12	SBS60	NA	NA	NA
CX13	SBS1	-0.004622	0.8405	0.899139534883721
CX13	SBS2	0.1902	6.38e-17	1.4674e-15
CX13	SBS3	-0.0149	0.5164	0.790781818181818
CX13	SBS4	0.01194	0.603	0.804361111111111
CX13	SBS5	-0.04017	0.08017	0.23048875
CX13	SBS6	0.0008559	0.9703	0.9703
CX13	SBS7a	-0.02504	0.2755	0.561384
CX13	SBS7b	-0.0258	0.2612	0.561384
CX13	SBS7c	-0.02135	0.3525	0.623653846153846
CX13	SBS7d	-0.02446	0.2869	0.561384
CX13	SBS8	-0.003765	0.8698	0.909336363636364
CX13	SBS9	-0.02629	0.2523	0.561384
CX13	SBS10a	-0.02355	0.3051	0.561384
CX13	SBS10b	-0.02355	0.3051	0.561384
CX13	SBS11	0.01108	0.6295	0.804361111111111
CX13	SBS12	-0.05036	0.02823	0.144286666666667
CX13	SBS13	0.1909	5.006e-17	1.4674e-15
CX13	SBS14	-0.0272	0.2362	0.561384
CX13	SBS15	-0.01922	0.4026	0.661414285714286
CX13	SBS16	-0.02563	0.2643	0.561384
CX13	SBS17a	0.09158	6.453e-05	0.000742095
CX13	SBS17b	0.09159	6.442e-05	0.000742095
CX13	SBS18	0.04819	0.03578	0.149625454545455
CX13	SBS19	-0.03042	0.1853	0.5014
CX13	SBS20	-0.01922	0.4026	0.661414285714286
CX13	SBS21	-0.01359	0.5541	0.790781818181818
CX13	SBS22	-0.006094	0.7907	0.887126829268293
CX13	SBS23	NA	NA	NA
CX13	SBS24	0.008891	0.6987	0.845794736842105
CX13	SBS25	NA	NA	NA
CX13	SBS26	-0.04308	0.06061	0.199147142857143
CX13	SBS27	NA	NA	NA
CX13	SBS28	0.004713	0.8374	0.899139534883721
CX13	SBS29	-0.05706	0.0129	0.0847714285714286
CX13	SBS30	-0.007031	0.7595	0.873425
CX13	SBS31	NA	NA	NA
CX13	SBS32	0.04031	0.07913	0.23048875
CX13	SBS33	-0.01359	0.5541	0.790781818181818
CX13	SBS34	0.01011	0.6598	0.820291891891892
CX13	SBS35	-0.008277	0.7186	0.847579487179487
CX13	SBS36	-0.06999	0.002281	0.0174876666666667
CX13	SBS37	0.04683	0.04135	0.158508333333333
CX13	SBS38	0.09018	8.348e-05	0.000768016
CX13	SBS39	-0.05457	0.01742	0.100165
CX13	SBS40	-0.01314	0.5673	0.790781818181818
CX13	SBS41	0.001814	0.937	0.957822222222222
CX13	SBS42	NA	NA	NA
CX13	SBS43	NA	NA	NA
CX13	SBS44	-0.04308	0.06061	0.199147142857143
CX13	SBS45	-0.01359	0.5541	0.790781818181818
CX13	SBS46	NA	NA	NA
CX13	SBS47	NA	NA	NA
CX13	SBS48	NA	NA	NA
CX13	SBS49	NA	NA	NA
CX13	SBS50	NA	NA	NA
CX13	SBS51	NA	NA	NA
CX13	SBS52	NA	NA	NA
CX13	SBS53	NA	NA	NA
CX13	SBS54	NA	NA	NA
CX13	SBS55	NA	NA	NA
CX13	SBS56	0.01158	0.6142	0.804361111111111
CX13	SBS57	NA	NA	NA
CX13	SBS58	0.04856	0.03439	0.149625454545455
CX13	SBS59	NA	NA	NA
CX13	SBS60	NA	NA	NA
CX14	SBS1	0.06091	0.007949	0.0609423333333333
CX14	SBS2	-0.09071	7.578e-05	0.00116196
CX14	SBS3	-0.07591	0.0009344	0.0107456
CX14	SBS4	-0.04329	0.05937	0.303446666666667
CX14	SBS5	0.04113	0.07324	0.317936666666667
CX14	SBS6	0.04633	0.04358	0.28543
CX14	SBS7a	0.01526	0.5066	0.739814634146342
CX14	SBS7b	0.01493	0.5157	0.739814634146342
CX14	SBS7c	0.01096	0.6333	0.739814634146342
CX14	SBS7d	0.01422	0.5359	0.739814634146342
CX14	SBS8	0.02466	0.2829	0.7138
CX14	SBS9	0.01725	0.4527	0.724193333333333
CX14	SBS10a	0.01301	0.571	0.739814634146342
CX14	SBS10b	0.01301	0.571	0.739814634146342
CX14	SBS11	0.03773	0.1004	0.355261538461538
CX14	SBS12	-0.01074	0.6401	0.739814634146342
CX14	SBS13	-0.0993	1.465e-05	0.00033695
CX14	SBS14	-0.01012	0.6594	0.739814634146342
CX14	SBS15	-0.02335	0.3092	0.7138
CX14	SBS16	-0.0009856	0.9658	0.9658
CX14	SBS17a	-0.04024	0.07964	0.317936666666667
CX14	SBS17b	-0.03981	0.08294	0.317936666666667
CX14	SBS18	0.002742	0.905	0.946136363636364
CX14	SBS19	0.01161	0.6133	0.739814634146342
CX14	SBS20	0.01036	0.652	0.739814634146342
CX14	SBS21	-0.01651	0.4723	0.724193333333333
CX14	SBS22	-0.03267	0.1549	0.475026666666667
CX14	SBS23	NA	NA	NA
CX14	SBS24	0.006824	0.7664	0.839390476190476
CX14	SBS25	NA	NA	NA
CX14	SBS26	-0.005417	0.8136	0.870362790697674
CX14	SBS27	NA	NA	NA
CX14	SBS28	-0.02252	0.3267	0.7138
CX14	SBS29	0.001064	0.963	0.9658
CX14	SBS30	0.07195	0.001708	0.0157136
CX14	SBS31	NA	NA	NA
CX14	SBS32	-0.01651	0.4723	0.724193333333333
CX14	SBS33	-0.01651	0.4723	0.724193333333333
CX14	SBS34	0.04507	0.04964	0.28543
CX14	SBS35	-0.02844	0.2155	0.6195625
CX14	SBS36	0.02175	0.3436	0.7138
CX14	SBS37	0.02208	0.3364	0.7138
CX14	SBS38	-0.0331	0.1495	0.475026666666667
CX14	SBS39	0.1059	3.758e-06	0.000172868
CX14	SBS40	0.01707	0.4573	0.724193333333333
CX14	SBS41	-0.01206	0.5994	0.739814634146342
CX14	SBS42	NA	NA	NA
CX14	SBS43	NA	NA	NA
CX14	SBS44	-0.02694	0.2408	0.651576470588235
CX14	SBS45	-0.01651	0.4723	0.724193333333333
CX14	SBS46	NA	NA	NA
CX14	SBS47	NA	NA	NA
CX14	SBS48	NA	NA	NA
CX14	SBS49	NA	NA	NA
CX14	SBS50	NA	NA	NA
CX14	SBS51	NA	NA	NA
CX14	SBS52	NA	NA	NA
CX14	SBS53	NA	NA	NA
CX14	SBS54	NA	NA	NA
CX14	SBS55	NA	NA	NA
CX14	SBS56	0.02116	0.3569	0.7138
CX14	SBS57	NA	NA	NA
CX14	SBS58	-0.01651	0.4723	0.724193333333333
CX14	SBS59	NA	NA	NA
CX14	SBS60	NA	NA	NA
CX15	SBS1	0.05533	0.01591	0.647577777777778
CX15	SBS2	-0.04338	0.0588	0.647577777777778
CX15	SBS3	0.02979	0.1945	0.647577777777778
CX15	SBS4	-0.002976	0.8969	0.937668181818182
CX15	SBS5	-0.01175	0.609	0.737210526315789
CX15	SBS6	-0.009352	0.6839	0.806651282051282
CX15	SBS7a	0.02893	0.2078	0.647577777777778
CX15	SBS7b	0.02706	0.2387	0.647577777777778
CX15	SBS7c	0.0319	0.1647	0.647577777777778
CX15	SBS7d	0.0262	0.2539	0.647577777777778
CX15	SBS8	0.001417	0.9508	0.9508
CX15	SBS9	0.0236	0.3042	0.647577777777778
CX15	SBS10a	0.007529	0.7431	0.833721951219512
CX15	SBS10b	0.007529	0.7431	0.833721951219512
CX15	SBS11	-0.0217	0.3447	0.647577777777778
CX15	SBS12	-0.03822	0.09599	0.647577777777778
CX15	SBS13	-0.03768	0.1007	0.647577777777778
CX15	SBS14	-0.02506	0.2751	0.647577777777778
CX15	SBS15	0.02073	0.3667	0.647577777777778
CX15	SBS16	-0.02526	0.2713	0.647577777777778
CX15	SBS17a	-0.02687	0.242	0.647577777777778
CX15	SBS17b	-0.02641	0.2502	0.647577777777778
CX15	SBS18	0.01844	0.4221	0.669537931034483
CX15	SBS19	0.02016	0.3801	0.647577777777778
CX15	SBS20	-0.01771	0.4406	0.673232258064516
CX15	SBS21	-0.01252	0.5856	0.728043243243243
CX15	SBS22	-0.02636	0.2511	0.647577777777778
CX15	SBS23	NA	NA	NA
CX15	SBS24	0.01913	0.4048	0.665028571428571
CX15	SBS25	NA	NA	NA
CX15	SBS26	-0.02252	0.3269	0.647577777777778
CX15	SBS27	NA	NA	NA
CX15	SBS28	-0.004483	0.8452	0.904167441860465
CX15	SBS29	-0.03273	0.154	0.647577777777778
CX15	SBS30	0.01721	0.4537	0.673232258064516
CX15	SBS31	NA	NA	NA
CX15	SBS32	0.03293	0.1516	0.647577777777778
CX15	SBS33	-0.01252	0.5856	0.728043243243243
CX15	SBS34	-0.005086	0.8248	0.903352380952381
CX15	SBS35	0.02278	0.3212	0.647577777777778
CX15	SBS36	0.02873	0.211	0.647577777777778
CX15	SBS37	-0.04692	0.04097	0.647577777777778
CX15	SBS38	-0.03204	0.163	0.647577777777778
CX15	SBS39	-0.01337	0.5604	0.728043243243243
CX15	SBS40	-0.023	0.3166	0.647577777777778
CX15	SBS41	-0.01656	0.4709	0.67691875
CX15	SBS42	NA	NA	NA
CX15	SBS43	NA	NA	NA
CX15	SBS44	-0.002185	0.9242	0.944737777777778
CX15	SBS45	-0.01252	0.5856	0.728043243243243
CX15	SBS46	NA	NA	NA
CX15	SBS47	NA	NA	NA
CX15	SBS48	NA	NA	NA
CX15	SBS49	NA	NA	NA
CX15	SBS50	NA	NA	NA
CX15	SBS51	NA	NA	NA
CX15	SBS52	NA	NA	NA
CX15	SBS53	NA	NA	NA
CX15	SBS54	NA	NA	NA
CX15	SBS55	NA	NA	NA
CX15	SBS56	-0.02084	0.3641	0.647577777777778
CX15	SBS57	NA	NA	NA
CX15	SBS58	-0.01252	0.5856	0.728043243243243
CX15	SBS59	NA	NA	NA
CX15	SBS60	NA	NA	NA
CX16	SBS1	-0.002793	0.9032	0.944254545454545
CX16	SBS2	0.05375	0.0192	0.2208
CX16	SBS3	0.1105	1.382e-06	6.3572e-05
CX16	SBS4	0.01692	0.4613	0.825765714285714
CX16	SBS5	-0.03316	0.1487	0.591757142857143
CX16	SBS6	-0.001473	0.9489	0.969986666666667
CX16	SBS7a	-0.01395	0.5436	0.825765714285714
CX16	SBS7b	-0.01439	0.5309	0.825765714285714
CX16	SBS7c	-0.0245	0.2861	0.7544
CX16	SBS7d	-0.01273	0.5793	0.825765714285714
CX16	SBS8	-0.003457	0.8804	0.941823255813953
CX16	SBS9	-0.00804	0.7263	0.916634146341463
CX16	SBS10a	-0.01927	0.4015	0.825765714285714
CX16	SBS10b	-0.01927	0.4015	0.825765714285714
CX16	SBS11	-0.01927	0.4015	0.825765714285714
CX16	SBS12	-0.02918	0.2038	0.624986666666667
CX16	SBS13	0.06971	0.002378	0.0364626666666667
CX16	SBS14	0.007666	0.7386	0.916634146341463
CX16	SBS15	-0.01573	0.4935	0.825765714285714
CX16	SBS16	0.005717	0.8034	0.916634146341463
CX16	SBS17a	0.003602	0.8754	0.941823255813953
CX16	SBS17b	0.00559	0.8077	0.916634146341463
CX16	SBS18	0.04111	0.07334	0.591757142857143
CX16	SBS19	0.02103	0.3599	0.825765714285714
CX16	SBS20	-0.01573	0.4935	0.825765714285714
CX16	SBS21	-0.01112	0.6283	0.825765714285714
CX16	SBS22	-0.005316	0.817	0.916634146341463
CX16	SBS23	NA	NA	NA
CX16	SBS24	-0.01573	0.4935	0.825765714285714
CX16	SBS25	NA	NA	NA
CX16	SBS26	-0.03524	0.1248	0.591757142857143
CX16	SBS27	NA	NA	NA
CX16	SBS28	-0.03248	0.1572	0.591757142857143
CX16	SBS29	-0.0002426	0.9916	0.9916
CX16	SBS30	-0.03422	0.1362	0.591757142857143
CX16	SBS31	NA	NA	NA
CX16	SBS32	-0.01112	0.6283	0.825765714285714
CX16	SBS33	-0.01112	0.6283	0.825765714285714
CX16	SBS34	-0.03168	0.1678	0.591757142857143
CX16	SBS35	-0.03524	0.1248	0.591757142857143
CX16	SBS36	-0.02618	0.2543	0.7311125
CX16	SBS37	0.02404	0.2952	0.7544
CX16	SBS38	0.01431	0.5332	0.825765714285714
CX16	SBS39	-0.03078	0.1801	0.591757142857143
CX16	SBS40	-0.03348	0.1448	0.591757142857143
CX16	SBS41	0.09793	1.921e-05	0.00044183
CX16	SBS42	NA	NA	NA
CX16	SBS43	NA	NA	NA
CX16	SBS44	-0.03524	0.1248	0.591757142857143
CX16	SBS45	-0.01112	0.6283	0.825765714285714
CX16	SBS46	NA	NA	NA
CX16	SBS47	NA	NA	NA
CX16	SBS48	NA	NA	NA
CX16	SBS49	NA	NA	NA
CX16	SBS50	NA	NA	NA
CX16	SBS51	NA	NA	NA
CX16	SBS52	NA	NA	NA
CX16	SBS53	NA	NA	NA
CX16	SBS54	NA	NA	NA
CX16	SBS55	NA	NA	NA
CX16	SBS56	0.007086	0.7577	0.916634146341463
CX16	SBS57	NA	NA	NA
CX16	SBS58	-0.01112	0.6283	0.825765714285714
CX16	SBS59	NA	NA	NA
CX16	SBS60	NA	NA	NA
CX17	SBS1	-0.07822	0.0006484	0.00497106666666667
CX17	SBS2	0.08078	0.0004272	0.00393024
CX17	SBS3	0.08317	0.0002862	0.0032913
CX17	SBS4	0.02025	0.378	0.511411764705882
CX17	SBS5	-0.004793	0.8347	0.853248888888889
CX17	SBS6	0.02764	0.2287	0.442558333333333
CX17	SBS7a	-0.03512	0.1261	0.311831578947368
CX17	SBS7b	-0.03488	0.1288	0.311831578947368
CX17	SBS7c	-0.03988	0.08241	0.270775714285714
CX17	SBS7d	-0.03565	0.1205	0.311831578947368
CX17	SBS8	-0.02379	0.3003	0.476337931034483
CX17	SBS9	0.0475	0.03853	0.161125454545455
CX17	SBS10a	-0.0213	0.3537	0.493036363636364
CX17	SBS10b	-0.0213	0.3537	0.493036363636364
CX17	SBS11	-0.0213	0.3537	0.493036363636364
CX17	SBS12	0.04153	0.0705	0.27025
CX17	SBS13	0.08345	0.000273	0.0032913
CX17	SBS14	-0.0246	0.2841	0.476337931034483
CX17	SBS15	-0.01739	0.449	0.579472222222222
CX17	SBS16	-0.03321	0.1481	0.34063
CX17	SBS17a	0.0846	0.0002244	0.0032913
CX17	SBS17b	0.089	0.0001033	0.0032913
CX17	SBS18	0.031	0.1771	0.3703
CX17	SBS19	-0.02751	0.2309	0.442558333333333
CX17	SBS20	0.01415	0.5379	0.664868292682927
CX17	SBS21	-0.01229	0.5926	0.664868292682927
CX17	SBS22	0.005489	0.8111	0.847968181818182
CX17	SBS23	NA	NA	NA
CX17	SBS24	0.02637	0.2509	0.461656
CX17	SBS25	NA	NA	NA
CX17	SBS26	-0.02477	0.2808	0.476337931034483
CX17	SBS27	NA	NA	NA
CX17	SBS28	0.01722	0.4535	0.579472222222222
CX17	SBS29	0.03597	0.1173	0.311831578947368
CX17	SBS30	0.0003931	0.9863	0.9863
CX17	SBS31	NA	NA	NA
CX17	SBS32	-0.01229	0.5926	0.664868292682927
CX17	SBS33	0.03221	0.1607	0.352009523809524
CX17	SBS34	0.03728	0.1045	0.311831578947368
CX17	SBS35	-0.007762	0.7354	0.805438095238095
CX17	SBS36	0.02285	0.3197	0.490206666666667
CX17	SBS37	0.07004	0.002265	0.014513
CX17	SBS38	-0.006354	0.7821	0.83666511627907
CX17	SBS39	-0.04936	0.03153	0.145038
CX17	SBS40	-0.06929	0.002524	0.014513
CX17	SBS41	-0.04047	0.07796	0.270775714285714
CX17	SBS42	NA	NA	NA
CX17	SBS43	NA	NA	NA
CX17	SBS44	-0.02387	0.2987	0.476337931034483
CX17	SBS45	-0.01229	0.5926	0.664868292682927
CX17	SBS46	NA	NA	NA
CX17	SBS47	NA	NA	NA
CX17	SBS48	NA	NA	NA
CX17	SBS49	NA	NA	NA
CX17	SBS50	NA	NA	NA
CX17	SBS51	NA	NA	NA
CX17	SBS52	NA	NA	NA
CX17	SBS53	NA	NA	NA
CX17	SBS54	NA	NA	NA
CX17	SBS55	NA	NA	NA
CX17	SBS56	0.06113	0.007723	0.0394731111111111
CX17	SBS57	NA	NA	NA
CX17	SBS58	-0.01229	0.5926	0.664868292682927
CX17	SBS59	NA	NA	NA
CX17	SBS60	NA	NA	NA
