CNSig	component	sum	term	estimate	std.error	statistic	p.value	beta	p.adj	weights	allSum	plot	Disc
147	WGDearly	segsize18	0.00114732856927216	value	0.613868819507739	0.0719174723645117	8.53573963773868	4.80955155198612e-14	TRUE	3.58135948834416e-13	0.0101776938655427	0.0999088584550958	TRUE	>5%
148	WGDearly	segsize19	0.000701619255600238	value	0.614489265199297	0.101349574983856	6.06306701628672	1.56526388851273e-08	TRUE	7.47848302289418e-08	0.00623180291767181	0.0611663507517088	TRUE	>5%
149	WGDearly	segsize20	0.000897606731731269	value	0.666578883848632	0.091255863293893	7.3045047166108	3.24129322159143e-11	TRUE	1.78686677600553e-10	0.0072141683046938	0.0715617287823075	TRUE	>5%
150	WGDearly	segsize21	0.0018519860487723	value	0.446870930526963	0.0404240390513648	11.0545838816143	4.60223698704177e-20	TRUE	6.18425595133738e-19	0.0138320138172656	0.138363568959352	TRUE	>10%
151	WGDearly	segsize22	0.00730538497414389	value	0.116032127467093	0.010482506186212	11.0691208195721	4.24591583582627e-20	TRUE	6.08581269801765e-19	0.0513726473213172	0.517655064859621	TRUE	>50%
152	WGDearly	changepoint1	0.000241791554395306	value	-0.125910450742465	0.0672419910029879	-1.87249736160951	0.0635515100389358	TRUE	0.095549473135463	1.93936437437911e-35	0	FALSE	0
153	WGDearly	changepoint2	0.000118949004285791	value	-0.428424170786994	0.11315423403207	-3.78619655244692	0.000239532943877572	TRUE	0.000613090273019975	1.57424657920267e-06	0	FALSE	0
154	WGDearly	changepoint3	0.00197384513465152	value	-0.0600076634373262	0.0108118159226412	-5.55019285073684	1.71330284936431e-07	TRUE	7.83744920453887e-07	0	0	FALSE	0
155	WGDearly	changepoint4	0.00230633890426679	value	-0.0328261314589641	0.0372788231237918	-0.880557075258473	0.380303234662597	TRUE	0.464574974161695	0.0232136796933247	0	FALSE	0
156	WGDearly	changepoint5	0.00364126796942048	value	0.112284847701625	0.0141357152301078	7.94334392521352	1.14516998656091e-12	TRUE	7.69411084720611e-12	0.054346179282034	0.840375119314284	TRUE	>50%
157	WGDearly	changepoint6	0.000501126388984556	value	0.221571704845654	0.0332096595712061	6.67190533436734	8.02888391741382e-10	TRUE	4.11002391010469e-09	0.00788034989589289	0.121467394527478	TRUE	>10%
158	WGDearly	changepoint7	0.000125161039425856	value	0.150180553689539	0.0825527743103368	1.8192066219964	0.0713525562803024	TRUE	0.105073969864829	0.000726371910403919	0.0123407243848847	TRUE	>0%
159	WGDearly	changepoint8	0.000110996015120514	value	0.843959198642375	0.225566542320031	3.74150878034463	0.000281076152925758	TRUE	0.000694613481368253	0.00120131578412945	0.019018498608672	TRUE	>0%
160	WGDearly	changepoint9	0.000126904755104023	value	0.0218506823090565	0.153847781448788	0.142027932436126	0.887294154343507	TRUE	0.9084202056374	0.000342188055479362	0.00679826316468169	TRUE	>0%
161	WGDearly	changepoint10	0.0021948046120129	value	-0.00738576415398482	0.0107363304474838	-0.687922581194005	0.492818183828665	TRUE	0.582175327050346	0.000365316355173815	0	FALSE	0
162	WGDearly	bp10MB1	0.00235340161173345	value	0.265624294679909	0.0311220314115018	8.53492791546192	4.83067093776654e-14	TRUE	3.58135948834416e-13	3.31135495625377e-22	1	TRUE	>50%
163	WGDearly	bp10MB2	0.00100855265450136	value	-0.291221885082216	0.0362468970009099	-8.03439491868519	7.06245897253879e-13	TRUE	4.89815702934142e-12	0	0	FALSE	0
164	WGDearly	bp10MB3	4.04013470655105e-05	value	-2.11616520794591	0.205984907011887	-10.2733993409711	3.4952903586991e-18	TRUE	4.17493015066837e-17	0	0	FALSE	0
165	WGDearly	bpchrarm1	0.00420057667827218	value	0.125447430030821	0.0133820993021252	9.37427134552039	4.9895328666698e-16	TRUE	4.66412854927829e-15	1.77567417654161e-06	1	TRUE	>50%
166	WGDearly	bpchrarm2	0.0010707466698504	value	-0.234002478739933	0.030819744329432	-7.59261583219776	7.25750561152874e-12	TRUE	4.21719920669913e-11	0	0	FALSE	0
167	WGDearly	bpchrarm3	0.000389329262489533	value	-0.222136089287997	0.0233820449915846	-9.50028491382789	2.49657347375286e-16	TRUE	2.55601569931841e-15	0	0	FALSE	0
168	WGDearly	bpchrarm4	9.94007789498881e-06	value	-1.99219531610509	0.536263435022946	-3.7149564672815	0.000308906263757492	TRUE	0.00075471416713478	0	0	FALSE	0
169	WGDearly	bpchrarm5	3.26763878410362e-13	value	-2620827.98366756	5078871.59866191	-0.516025643246828	0.606778186221619	TRUE	0.683022565642136	0	0	FALSE	0
170	WGDearly	osCN1	0.00193944747588467	value	0.0188117537081175	0.013980140883579	1.34560544595182	0.180945869946399	TRUE	0.244675232946389	0	1	TRUE	>50%
171	WGDearly	osCN2	0.00140034496835385	value	-0.0199969734375179	0.0147031723099998	-1.36004482678324	0.176344350703262	TRUE	0.239962249374693	0	0	FALSE	0
172	WGDearly	osCN3	6.25631690617953e-05	value	-0.00569306720200341	0.0390916591230227	-0.145633808585283	0.884452806461266	TRUE	0.9084202056374	0	0	FALSE	0
173	WGDlate	segsize1	7.46737158817375e-05	value	2.30199022388136	2.59251029076266	0.887938702532273	0.378305361071452	TRUE	0.464574974161695	0.000393480194801743	0.00607933738498606	TRUE	>0%
174	WGDlate	segsize2	7.52984699285968e-05	value	3.96930706206027	3.17827009695914	1.24888915698448	0.216810479077297	TRUE	0.284141539626907	0.000380158854977731	0.00591446248633566	TRUE	>0%
175	WGDlate	segsize3	9.35342703953142e-05	value	3.22139930363575	2.99498432920374	1.07559804978753	0.286638857406	TRUE	0.362513849072295	0.000385209934911001	0.00621686047845894	TRUE	>0%
176	WGDlate	segsize4	0.000319376791321469	value	5.02501924647674	1.59548699283291	3.14952065986726	0.00260374538195926	TRUE	0.005382742856935	0.0016500979782006	0.0255751395468686	TRUE	>0%
177	WGDlate	segsize5	0.000500190514002248	value	-2.12222347792886	0.86145041259203	-2.46354688198857	0.0167988364761933	TRUE	0.0291270148579158	0.0012826307830552	0	FALSE	0
178	WGDlate	segsize6	0.000934283276298068	value	-1.02490048658538	0.428738496222841	-2.39050259217376	0.0201519436152642	TRUE	0.0341154950967071	0.00147964398045246	0	FALSE	0
179	WGDlate	segsize7	0.00125325935761902	value	-0.779538897717842	0.30348383956948	-2.56863396358663	0.0128537840103711	TRUE	0.0228393682828909	0.00191373397471771	0	FALSE	0
180	WGDlate	segsize8	0.000623353824277826	value	0.872737409829294	1.03763873936876	0.841080210979998	0.403817685703385	TRUE	0.489319936838287	0.00270570326425502	0.0432303581220191	TRUE	>0%
181	WGDlate	segsize9	0.000598343864323599	value	2.2165104071738	1.01943390681844	2.17425611640811	0.033852029687317	TRUE	0.0539124917242456	0.00299787616039513	0.0466996736372228	TRUE	>0%
182	WGDlate	segsize10	0.00141943617478652	value	1.01991946432687	0.43619135554001	2.33823859958023	0.0229069004902462	TRUE	0.0378844892723302	0.00649742251416271	0.102806478598277	TRUE	>10%
183	WGDlate	segsize11	0.0017082402034815	value	0.259151846232793	0.364726609510953	0.710537261266128	0.480268268654	TRUE	0.570484407517182	0.00759645989964336	0.120828663185632	TRUE	>10%
184	WGDlate	segsize12	0.00247756740631254	value	0.673908633942942	0.29243843392119	2.30444618686665	0.0248623544124899	TRUE	0.0404955015051918	0.0111532664526545	0.177006826123424	TRUE	>10%
185	WGDlate	segsize13	0.00217185497837942	value	1.03570918053984	0.366508715867458	2.82587871911452	0.00648996997325068	TRUE	0.0124584245022223	0.0101705102656376	0.160275073506404	TRUE	>10%
186	WGDlate	segsize14	0.00129719169229968	value	1.06635661197238	0.537367342666804	1.98440903885293	0.052031894749481	TRUE	0.0787806857122423	0.0062534443173859	0.0980507963867859	TRUE	>5%
187	WGDlate	segsize15	0.0014530092371589	value	0.528535813956614	0.538153269323919	0.982128780190471	0.33018686524135	TRUE	0.415147228227429	0.00662750591244418	0.104931683187714	TRUE	>10%
188	WGDlate	segsize16	0.000364953083931119	value	0.484535317375171	1.32184012079241	0.366561212474549	0.715303554881749	TRUE	0.765125693032716	0.00280372436296007	0.0411477055392405	TRUE	>0%
189	WGDlate	segsize17	0.000893443569157671	value	0.31830779321144	0.709684313950177	0.44852026028264	0.655478210515101	TRUE	0.716462716228681	0.0038222535495043	0.0612369418166315	TRUE	>5%
190	WGDlate	segsize18	0.0004991066456188	value	-1.25141031730941	0.844736872967107	-1.48142025920318	0.144001892375259	TRUE	0.199744560391488	0.000990313466916993	0	FALSE	0
191	WGDlate	segsize19	0.000338486949570238	value	-0.424134659593675	1.03665006994003	-0.409139662353189	0.68397049093771	TRUE	0.735268277758038	0.000849668188775055	0	FALSE	0
192	WGDlate	segsize20	0.00033930783527178	value	-1.3467227720341	1.15268940683581	-1.16833100403943	0.247536704362749	TRUE	0.320604767698741	0.000442535434153675	0	FALSE	0
193	WGDlate	segsize21	0.000652401695880144	value	-1.33863142635148	0.642949243255133	-2.08201726713953	0.0418412923206993	TRUE	0.0647614638206631	0.000553545912687119	0	FALSE	0
194	WGDlate	segsize22	0.00229657174520294	value	-0.414774887388017	0.184850844668197	-2.24383549954845	0.0287439467806536	TRUE	0.0464657786303799	0.00144421898092046	0	FALSE	0
195	WGDlate	changepoint1	0.000265677335249275	value	-0.369990800483051	0.504189727760293	-0.733832484304314	0.466058680580528	TRUE	0.559791152652589	0.00214794297162358	0	FALSE	0
196	WGDlate	changepoint2	0.000223167035743981	value	1.8311853448051	0.873684685050996	2.09593389484471	0.040539649040156	TRUE	0.0636206171068142	0.00192308497459417	0.0291488014805396	TRUE	>0%
197	WGDlate	changepoint3	0.00104897331847894	value	-0.327147047033852	0.0856566204003755	-3.81928501853919	0.000332674817557614	TRUE	0.000803652649156033	0	0	FALSE	0
198	WGDlate	changepoint4	0.00195572780978049	value	0.135971627245716	0.302447023012683	0.449571716366386	0.654724246085731	TRUE	0.716462716228681	0.0157238317922728	0.240110653651724	TRUE	>10%
199	WGDlate	changepoint5	0.00392961006135012	value	0.649316878296722	0.0722676297227921	8.98489241708086	1.63423437690646e-12	TRUE	1.06472845768148e-11	0.0444865634122891	0.65755252516135	TRUE	>50%
200	WGDlate	changepoint6	0.000105938538958278	value	8.06273299162499	1.62581566325861	4.95919259103759	6.71531808183707e-06	TRUE	2.25592716811714e-05	0.000610677471932355	0.00973254666209313	TRUE	>0%
201	WGDlate	changepoint7	0.000287266258028287	value	1.95768328727814	0.440290988899829	4.44633966316203	4.09273108760068e-05	TRUE	0.000117324957844553	0.00267664516463891	0.0402536446088723	TRUE	>0%
202	WGDlate	changepoint8	0.000159550690447313	value	5.97422537817358	1.0947543529653	5.45713781543004	1.09304878269565e-06	TRUE	4.35195348665861e-06	0.00154882043953857	0.0232018284354212	TRUE	>0%
203	WGDlate	changepoint9	9.43134274416931e-05	value	-0.605059461328418	1.31031750416989	-0.46176553347025	0.646007023616338	TRUE	0.715935618956251	0.000478536773678063	0	FALSE	0
204	WGDlate	changepoint10	0.00119517793411214	value	-0.216809591827426	0.0788761681650101	-2.74873383014572	0.00799882410967929	TRUE	0.0149543233354874	2.5894303657911e-36	0	FALSE	0
205	WGDlate	bp10MB1	0.00171912122823864	value	-0.830316701568907	0.285475227762269	-2.90854204085391	0.00516799172908483	TRUE	0.0101010747432113	4.5037705405008e-17	0	FALSE	0
206	WGDlate	bp10MB2	0.000999647621298382	value	0.909807062981927	0.31636148919304	2.87584644168486	0.00565781377963268	TRUE	0.0109588284920813	0.0306764275947345	0.891679088738598	TRUE	>50%
207	WGDlate	bp10MB3	6.08518733401311e-05	value	6.37452518560518	2.47344523380914	2.57718468898068	0.0125730943479077	TRUE	0.0225267940400013	0.00378714834996808	0.108320911261402	TRUE	>10%
208	WGDlate	bpchrarm1	0.00266567652935481	value	-0.421339178600944	0.138983635210192	-3.03157402642212	0.00365615557015861	TRUE	0.00741578724135943	0	0	FALSE	0
209	WGDlate	bpchrarm2	0.00119236895139572	value	0.832949946907168	0.304992524248243	2.73105037233373	0.00838733535827829	TRUE	0.0155454922588779	0.00424695054389364	0.473728385581518	TRUE	>10%
210	WGDlate	bpchrarm3	0.000753717748081079	value	0.639755439636313	0.23151024186458	2.7634001609766	0.00768922184362664	TRUE	0.0146299353661923	0.00513535693215693	0.512899057180632	TRUE	>50%
211	WGDlate	bpchrarm4	2.0937975369792e-05	value	6.09083926741091	4.15942709336709	1.46434572134316	0.148593310884845	TRUE	0.204792063078473	0.00013260488424816	0.0133725571861288	TRUE	>0%
212	WGDlate	bpchrarm5	5.9385370088554e-13	value	173374385.412383	74444899.4067206	2.32889542190356	0.0234333620423683	TRUE	0.0384593346496885	0	5.17206895523887e-11	TRUE	>0%
213	WGDlate	osCN1	0.00164684654419778	value	0.350653529212745	0.173097482961343	2.02575752814994	0.0474800791209035	TRUE	0.0723987022056329	0.00889498388248859	0.968045133725853	TRUE	>50%
214	WGDlate	osCN2	0.0010783375784563	value	-0.40493801035758	0.172723074344147	-2.3444349395423	0.0225635955467326	TRUE	0.0376059925778877	0.0048434655360131	0	FALSE	0
215	WGDlate	osCN3	5.4436600223069e-05	value	0.801765003056496	0.73273080980885	1.09421494541175	0.278463219643531	TRUE	0.354257942150054	0.000293545916121972	0.0319548662741467	TRUE	>0%
