Cancer Types,Sample Names,Accuracy,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17
ColoRect-AdenoCA,SP21193,0.994,556,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP18787,0.997,1413,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP96114,0.99,706,300,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP19582,0.982,215,89,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP17294,0.991,1227,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP80367,0.991,184,125,0,0,0,0,0,0,0,0,0,0,0,796,0,0,0
ColoRect-AdenoCA,SP82087,0.988,467,289,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0
ColoRect-AdenoCA,SP80615,0.992,10687,4467,0,0,0,0,0,0,0,0,0,0,0,4360,0,0,0
ColoRect-AdenoCA,SP80271,0.995,769,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP81172,0.988,253,321,0,0,456,0,0,0,0,0,0,0,0,296,0,0,0
ColoRect-AdenoCA,SP81840,0.998,1285,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP80657,0.993,341,136,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP81494,0.984,430,193,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP81711,0.995,1162,577,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP80423,0.991,376,359,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP80754,0.988,466,305,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP81440,0.988,232,75,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP80950,0.995,395,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP82103,0.996,1079,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA,SP81137,0.996,389,283,0,0,0,0,0,0,0,0,0,0,0,2001,0,0,0
Eso-AdenoCA,SP111062,0.993,382,377,0,174,0,0,0,0,139,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111006,0.992,794,747,0,0,0,0,0,0,435,0,0,0,0,646,0,0,0
Eso-AdenoCA,SP110846,0.983,150,200,0,122,0,0,0,87,121,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111086,0.996,290,716,0,0,520,0,0,0,0,0,0,0,0,642,0,0,0
Eso-AdenoCA,SP111096,0.994,481,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111021,0.625,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111058,0.989,421,971,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,0
Eso-AdenoCA,SP111092,0.992,406,1122,0,0,0,688,0,0,367,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111076,0.998,837,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111098,0.99,477,414,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111039,0.954,60,11,0,24,85,0,0,0,38,37,0,0,0,0,0,0,0
Eso-AdenoCA,SP111052,0.949,18,15,0,17,32,0,0,21,0,0,0,0,0,17,0,0,0
Eso-AdenoCA,SP111166,0.991,1282,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111014,0.983,63,70,0,0,108,0,0,0,34,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111066,0.997,620,939,0,0,564,0,0,0,0,0,0,0,0,321,0,0,0
Eso-AdenoCA,SP111094,0.986,339,542,0,0,636,0,0,0,0,0,0,0,0,250,0,0,0
Eso-AdenoCA,SP111015,0.988,116,192,0,0,179,0,0,0,60,0,0,0,0,62,0,0,0
Eso-AdenoCA,SP110853,0.989,280,370,0,0,468,141,0,0,0,0,0,0,0,146,0,0,0
Eso-AdenoCA,SP111051,0.995,296,267,0,0,0,130,0,0,154,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110855,0.991,296,576,0,0,495,0,0,0,0,0,0,0,0,212,0,0,0
Eso-AdenoCA,SP111004,0.99,926,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111078,0.991,113,146,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110863,0.99,263,191,0,0,399,0,0,0,0,0,0,0,0,82,0,0,0
Eso-AdenoCA,SP111013,0.99,286,284,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111042,0.96,19,16,0,16,0,0,0,0,31,0,0,0,0,7,0,0,0
Eso-AdenoCA,SP111040,0.988,207,62,0,0,184,0,0,68,0,0,0,0,0,66,0,0,0
Eso-AdenoCA,SP111031,0.997,1234,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP23496,0.99,323,282,0,0,327,0,0,0,0,0,0,0,0,92,0,0,0
Eso-AdenoCA,SP111030,0.982,152,75,0,0,181,0,0,46,0,88,0,0,0,0,0,0,0
Eso-AdenoCA,SP111019,0.976,83,65,0,0,236,0,0,0,55,0,0,0,0,36,0,0,0
Eso-AdenoCA,SP111026,0.995,423,505,0,0,477,0,0,0,0,0,0,0,0,170,0,0,0
Eso-AdenoCA,SP110860,0.99,759,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110851,0.991,668,398,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111059,0.993,461,459,0,175,0,0,0,171,163,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111170,0.993,1127,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111054,0.993,554,461,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111033,0.998,839,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111113,0.993,638,1473,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110865,0.993,674,734,0,0,0,528,0,343,494,0,0,0,0,312,0,0,0
Eso-AdenoCA,SP111061,0.989,374,424,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111101,0.996,1018,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110859,0.991,622,328,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111168,0.987,161,102,0,88,0,0,0,59,117,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111067,0.99,303,158,0,90,205,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111036,0.997,572,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111116,0.997,1066,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111099,0.989,406,569,0,297,0,0,0,0,0,0,0,0,0,263,0,0,0
Eso-AdenoCA,SP23502,0.995,334,827,0,0,726,0,0,0,0,0,0,0,0,407,0,0,0
Eso-AdenoCA,SP111069,0.991,710,530,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0
Eso-AdenoCA,SP111043,0.993,803,816,0,0,750,0,0,0,0,0,0,0,0,235,0,0,0
Eso-AdenoCA,SP111024,0.992,652,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111011,0.988,253,483,0,0,545,0,0,0,0,0,0,0,0,180,0,0,0
Eso-AdenoCA,SP111082,0.991,570,798,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0
Eso-AdenoCA,SP111074,0.991,295,318,0,0,352,112,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110845,0.996,373,323,0,0,356,0,0,0,0,0,0,0,0,125,0,0,0
Eso-AdenoCA,SP110857,0.994,613,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111017,0.994,761,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111080,0.983,103,72,0,0,90,35,0,0,44,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP23506,0.987,235,64,0,74,178,73,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111075,0.995,447,338,0,0,343,0,0,0,0,0,0,0,0,188,0,0,0
Eso-AdenoCA,SP111112,0.99,631,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111001,0.989,804,1025,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111027,0.977,83,35,0,0,96,0,0,35,30,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111117,0.993,1172,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110842,0.992,988,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111173,0.995,479,998,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111008,0.991,814,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111070,0.995,900,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110847,0.997,567,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111077,0.992,437,804,0,0,681,0,0,0,0,0,0,0,0,184,0,0,0
Eso-AdenoCA,SP111091,0.98,88,87,0,0,259,0,0,0,72,0,0,0,0,137,0,0,0
Eso-AdenoCA,SP111072,0.995,515,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111084,0.989,263,201,0,0,323,0,0,0,111,0,0,0,0,241,0,0,0
Eso-AdenoCA,SP23504,0.984,205,65,0,74,161,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP23500,0.99,91,60,0,43,114,0,0,0,0,0,0,0,0,81,0,0,0
Eso-AdenoCA,SP111029,0.959,84,38,0,50,98,0,0,0,34,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111175,0.992,745,2279,0,0,0,0,0,0,0,0,0,0,0,1598,0,0,0
Eso-AdenoCA,SP111049,0.994,968,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP23498,0.993,847,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111002,0.989,113,97,0,37,110,0,0,38,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110866,0.995,458,405,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111035,0.996,1371,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111009,0.991,655,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111114,0.996,1521,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111000,0.995,1008,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111045,0.997,1104,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110861,0.992,430,260,0,193,0,0,0,0,176,0,0,0,0,125,0,0,0
Eso-AdenoCA,SP111047,0.989,497,386,0,282,0,0,0,0,239,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111088,0.992,750,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111056,0.992,464,452,0,0,454,0,0,0,0,0,0,0,0,166,0,0,0
Eso-AdenoCA,SP111089,0.988,227,226,0,146,0,0,0,0,157,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111038,0.998,1580,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP110849,0.996,759,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111164,0.995,875,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111057,0.995,751,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111119,0.995,950,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111095,0.997,1121,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA,SP111064,0.995,1143,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP29914,0.993,459,324,346,0,378,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP31046,0.979,81,16,0,0,57,0,0,32,0,0,0,0,0,0,0,0,0
Head-SCC,SP31334,0.969,106,37,59,0,126,74,0,65,0,0,64,0,0,0,0,0,0
Head-SCC,SP30011,0.984,175,0,78,0,179,71,0,207,0,0,0,0,0,0,0,0,0
Head-SCC,SP31174,0.983,172,72,0,0,175,0,0,76,0,0,0,0,0,0,0,0,0
Head-SCC,SP32662,0.983,247,106,0,0,269,0,0,123,0,0,0,0,0,0,0,0,0
Head-SCC,SP31126,0.974,233,113,269,0,510,0,0,435,0,0,0,0,0,0,0,0,0
Head-SCC,SP32958,0.99,316,36,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP31422,0.977,181,114,0,0,288,0,0,144,0,0,79,0,0,0,0,0,0
Head-SCC,SP33496,0.987,447,272,0,0,0,0,0,0,308,0,189,0,0,0,0,0,0
Head-SCC,SP34005,0.983,99,15,44,0,66,0,0,39,0,0,0,0,0,0,0,0,0
Head-SCC,SP30113,0.987,306,0,2566,0,721,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP31030,0.982,566,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP33544,0.988,278,86,0,0,325,137,0,147,126,0,107,0,0,0,0,0,0
Head-SCC,SP33688,0.988,236,87,0,0,0,639,0,390,0,0,0,0,0,0,0,0,0
Head-SCC,SP30907,0.97,111,64,179,0,157,0,0,115,0,0,119,0,0,0,0,0,0
Head-SCC,SP30185,0.923,29,6,0,0,22,20,0,0,15,0,11,0,0,0,0,0,0
Head-SCC,SP33837,0.968,74,15,44,0,78,0,0,28,0,0,0,0,0,0,0,0,0
Head-SCC,SP31790,0.976,147,93,0,0,159,0,0,84,0,0,0,0,0,0,0,0,0
Head-SCC,SP30143,0.98,125,24,0,0,126,0,0,54,0,0,0,0,0,0,0,0,0
Head-SCC,SP30071,0.98,202,117,153,0,230,0,0,0,0,0,110,0,0,0,0,0,0
Head-SCC,SP30493,0.936,50,11,0,0,62,0,0,32,32,0,0,0,0,0,0,0,0
Head-SCC,SP32014,0.987,147,118,0,0,106,63,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP30332,0.986,271,227,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP31814,0.978,134,41,52,0,85,80,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP29987,0.972,279,135,0,0,376,0,0,148,0,0,198,0,0,0,0,0,0
Head-SCC,SP30083,0.982,117,55,0,0,119,0,0,49,0,0,0,0,0,0,0,0,0
Head-SCC,SP32742,0.982,222,38,0,0,151,65,0,0,69,0,0,0,0,0,0,0,0
Head-SCC,SP115162,0.964,63,10,0,0,98,0,0,34,0,0,0,0,0,0,0,0,0
Head-SCC,SP29940,0.973,150,63,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP30843,0.978,72,11,0,0,59,0,0,32,0,0,0,0,0,0,0,0,0
Head-SCC,SP32222,0.747,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
Head-SCC,SP31190,0.986,220,71,0,0,258,0,0,70,0,0,91,0,0,0,0,0,0
Head-SCC,SP30077,0.977,252,165,0,0,220,155,0,0,161,0,146,0,0,0,0,0,0
Head-SCC,SP32694,0.983,239,116,0,0,287,0,0,83,0,0,104,0,0,0,0,0,0
Head-SCC,SP33774,0.983,117,0,45,0,84,53,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP30093,0.984,224,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP33094,0.984,207,98,0,0,189,0,0,85,0,0,70,0,0,0,0,0,0
Head-SCC,SP30803,0.975,119,38,0,0,0,0,0,163,239,0,86,0,0,0,0,0,0
Head-SCC,SP30675,0.986,226,167,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP31854,0.981,373,127,231,0,385,215,0,0,0,0,146,0,0,0,0,0,0
Head-SCC,SP31606,0.985,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP30213,0.98,131,24,0,0,115,0,0,55,0,0,0,0,0,0,0,0,0
Head-SCC,SP32894,0.986,107,18,55,0,0,0,0,53,0,0,0,0,0,0,0,0,0
Head-SCC,SP117260,0.96,55,38,72,0,128,0,0,60,0,0,29,0,0,0,0,0,0
Head-SCC,SP117124,0.983,171,158,0,0,180,0,0,71,0,0,0,0,0,0,0,0,0
Head-SCC,SP117932,0.984,234,144,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP117189,0.953,31,10,20,0,27,0,0,23,0,0,0,0,0,0,0,0,0
Head-SCC,SP117217,0.816,4,2,0,0,6,0,0,7,0,0,8,0,0,0,0,0,0
Head-SCC,SP117779,0.971,78,78,0,0,95,48,0,39,0,0,0,0,0,0,0,0,0
Head-SCC,SP117376,0.994,486,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP117681,0.943,31,30,22,0,46,0,0,14,0,0,0,0,0,0,0,0,0
Head-SCC,SP117408,0.879,14,15,0,0,35,13,0,17,18,0,0,0,0,0,0,0,0
Head-SCC,SP118015,0.975,130,64,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP117509,0.985,261,210,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0
Head-SCC,SP117482,0.987,167,137,0,0,153,0,0,0,64,0,0,0,0,0,0,0,0
Head-SCC,SP117003,0.978,135,98,0,0,0,197,0,122,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123975,0.999,356,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP124044,0.828,7,0,0,17,35,0,0,0,10,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123972,0.941,70,49,0,0,153,0,0,79,67,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123850,0.762,6,5,0,35,68,0,0,28,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123902,0.876,11,6,0,38,45,0,0,33,26,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123884,0.77,13,0,0,0,157,0,0,52,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123964,0.801,6,6,0,34,50,0,0,29,14,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123995,0.769,7,0,0,38,77,0,0,20,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123846,0.826,9,0,0,69,75,0,0,24,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP124003,0.794,8,6,24,0,38,0,0,18,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123876,0.818,10,0,0,0,77,0,0,20,26,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123878,0.864,9,5,0,0,47,0,0,18,12,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123842,0.838,0,0,0,0,62,0,0,29,9,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123900,0.889,5,0,0,0,105,0,0,20,14,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123978,0.83,4,4,0,0,29,0,0,14,14,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123897,0.911,14,0,0,23,33,0,0,13,11,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP124013,0.751,8,0,0,0,92,0,0,25,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP124021,0.855,6,0,0,19,38,0,0,12,15,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123852,0.824,8,8,0,0,85,0,0,0,0,0,22,0,0,0,0,0,0
Kidney-ChRCC,SP123998,0.874,23,0,0,0,60,0,0,36,19,0,33,0,0,0,0,0,0
Kidney-ChRCC,SP123967,0.821,0,5,0,0,76,0,0,0,17,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123988,0.936,12,10,0,0,212,0,0,57,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123984,0.802,6,7,0,0,58,0,0,18,14,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123858,0.794,11,0,0,26,30,19,0,5,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123890,0.797,6,0,0,0,68,0,0,24,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123950,0.898,8,5,0,38,47,0,0,14,31,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123886,0.787,9,7,0,0,0,0,0,22,24,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP124033,0.661,5,3,20,25,20,0,0,14,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123892,0.843,16,9,0,0,110,0,0,45,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123840,0.865,6,0,36,28,43,0,0,15,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123969,0.838,13,0,0,0,76,0,0,34,20,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123953,0.872,9,8,0,0,59,0,0,24,0,0,20,0,0,0,0,0,0
Kidney-ChRCC,SP123955,0.862,5,0,0,0,48,0,0,33,11,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123882,0.838,11,0,0,65,79,0,0,31,27,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123894,0.753,12,12,0,56,60,0,0,27,31,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP124017,0.773,8,3,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123856,0.804,6,0,0,19,26,0,0,15,8,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123854,0.752,8,6,0,0,46,0,0,13,22,0,23,0,0,0,0,0,0
Kidney-ChRCC,SP123888,0.763,9,0,0,26,31,0,0,26,16,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123870,0.788,4,4,0,35,23,0,0,13,12,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123958,0.746,3,0,0,0,26,0,0,11,8,0,16,0,0,0,0,0,0
Kidney-ChRCC,SP123844,0.814,8,0,0,0,76,0,0,21,13,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123872,0.9,21,0,0,45,49,0,0,25,19,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123874,0.821,12,5,0,0,67,0,0,19,13,0,0,0,0,0,0,0,0
Kidney-ChRCC,SP123836,0.844,19,0,0,48,59,0,0,22,0,0,33,0,0,0,0,0,0
Kidney-RCC,SP43633,0.904,7,6,0,10,24,0,0,13,20,0,0,0,0,0,0,0,0
Kidney-RCC,SP36498,0.97,0,0,82,0,486,0,0,93,0,0,28,0,0,0,0,0,0
Kidney-RCC,SP37516,0.975,0,0,0,0,367,0,0,83,61,0,46,0,0,0,0,0,0
Kidney-RCC,SP39997,0.968,23,0,96,0,516,0,0,105,0,0,0,0,0,0,0,0,0
Kidney-RCC,SP35617,0.978,29,0,84,0,403,0,0,97,62,0,0,0,0,0,0,0,0
Kidney-RCC,SP37636,0.971,28,8,43,0,127,0,0,56,23,0,28,0,0,0,0,0,0
Kidney-RCC,SP39907,0.976,0,12,81,32,228,0,0,56,80,0,0,0,0,0,0,0,0
Kidney-RCC,SP40736,0.976,25,0,85,0,529,0,0,143,68,0,0,0,0,0,0,0,0
Kidney-RCC,SP42154,0.971,45,0,62,0,392,0,0,83,47,0,53,0,0,0,0,0,0
Kidney-RCC,SP39594,0.979,0,22,75,0,390,0,0,129,61,0,51,0,0,0,0,0,0
Kidney-RCC,SP41453,0.98,34,0,84,0,369,0,0,91,0,0,0,0,0,0,0,0,0
Kidney-RCC,SP34452,0.976,0,0,0,0,846,0,0,219,140,0,99,0,0,0,0,0,0
Kidney-RCC,SP42829,0.984,60,21,0,0,544,0,0,94,74,0,0,0,0,0,0,0,0
Kidney-RCC,SP37970,0.965,22,0,110,0,649,0,0,153,0,0,84,0,0,0,0,0,0
Kidney-RCC,SP34186,0.981,58,0,161,0,650,0,0,164,0,0,0,0,0,0,0,0,0
Kidney-RCC,SP37903,0.976,0,0,0,0,791,0,0,190,127,0,78,0,0,0,0,0,0
Kidney-RCC,SP35849,0.959,29,0,52,0,152,0,0,50,0,0,0,0,0,0,0,0,0
Kidney-RCC,SP36586,0.985,116,51,0,0,133,0,0,49,0,0,0,0,0,0,0,0,0
Kidney-RCC,SP34431,0.978,0,0,0,0,289,0,0,59,72,0,51,0,0,0,0,0,0
Kidney-RCC,SP37432,0.979,16,0,51,0,275,0,0,73,35,0,27,0,0,0,0,0,0
Kidney-RCC,SP35989,0.97,8,13,80,0,207,0,0,69,0,0,27,0,0,0,0,0,0
Kidney-RCC,SP39102,0.962,23,0,0,0,282,0,0,56,60,0,32,0,0,0,0,0,0
Kidney-RCC,SP34493,0.952,29,0,86,0,181,0,0,54,0,0,0,0,0,0,0,0,0
Kidney-RCC,SP36036,0.965,23,0,53,0,236,0,0,81,31,0,0,0,0,0,0,0,0
Kidney-RCC,SP35951,0.969,27,35,0,0,507,0,0,113,84,0,61,0,0,0,0,0,0
Kidney-RCC,SP39248,0.965,16,0,58,0,216,0,0,57,43,0,34,0,0,0,0,0,0
Kidney-RCC,SP34246,0.979,0,0,168,0,477,0,0,120,0,0,0,0,0,0,0,0,0
Kidney-RCC,SP35412,0.977,19,0,92,0,449,39,0,111,0,0,0,0,0,0,0,0,0
Kidney-RCC,SP39298,0.979,0,0,0,0,1062,0,0,271,203,0,113,0,0,0,0,0,0
Kidney-RCC,SP38044,0.977,24,0,112,63,528,0,0,166,0,0,0,0,0,0,0,0,0
Kidney-RCC,SP38271,0.971,0,26,89,0,458,0,0,151,0,0,67,0,0,0,0,0,0
Kidney-RCC,SP43201,0.975,13,0,93,0,327,0,0,128,0,0,0,0,0,0,0,0,0
Kidney-RCC,SP34191,0.969,14,0,70,0,275,0,0,66,55,0,0,0,0,0,0,0,0
Kidney-RCC,SP40047,0.984,37,72,0,0,609,0,0,181,117,0,0,0,0,0,0,0,0
Kidney-RCC,SP39349,0.971,0,0,54,0,333,0,0,105,39,0,46,0,0,0,0,0,0
Kidney-RCC,SP37369,0.972,0,0,72,0,277,0,0,75,52,0,0,0,0,0,0,0,0
Kidney-RCC,SP38759,0.976,23,0,94,0,380,0,0,125,64,0,64,0,0,0,0,0,0
Kidney-RCC,SP36218,0.935,13,0,0,49,132,0,0,47,24,0,54,0,0,0,0,0,0
Kidney-RCC,SP43510,0.977,0,0,0,0,620,0,0,164,70,0,0,0,0,0,0,0,0
Kidney-RCC,SP43770,0.976,22,0,0,46,363,0,0,104,78,0,0,0,0,0,0,0,0
Kidney-RCC,SP43651,0.984,64,43,0,0,831,0,0,173,139,0,113,0,0,0,0,0,0
